PlaceID,Name,Address,Suburb,Postcode,Municipality,HeritagePlaceStatus
10308,St James the Less Anglican Churchr& Cemetery,79 CHURCH RD,OSTERLEY,7140,Central Highlands Council,Permanently Registered
10315,House,13 WELLINGTON RD,LINDISFARNE,7015,Clarence City Council,Permanently Registered
10316,Terrace Houses,88 ARGYLE ST,HOBART,7000,Hobart City Council,Permanently Registered
10317,Former Hall and Residence,31 MAIN RD,CLAREMONT,7011,Glenorchy City Council,Permanently Registered
10319,Lyric Theatre (former),29 KING ST,SCOTTSDALE,7260,Dorset Council,Permanently Registered
10320,Former Methodist Church &rCemetery,6 AMELIA ST,BRACKNELL,7302,Meander Valley Council,Permanently Registered
10321,Ross Drill Hall,52 CEMETERY RD,ROSS,7209,Northern Midlands Council,Permanently Registered
10322,House,8 SCHAW ST,RICHMOND,7025,Clarence City Council,Permanently Registered
10329,Cradoc Cemetery,50 CEMETERY RD,CRADOC,7109,Huon Valley Council,Permanently Registered
10344,Memorial Avenue,MEMORIAL AVE,KEMPTON,7030,Southern Midlands Council,Permanently Registered
10346,Exeter Bakery,104 MAIN RD,EXETER,7275,West Tamar Council,Permanently Registered
10347,Clarendon,RESERVED RD,NILE,7212,Northern Midlands Council,Permanently Registered
10356,Cooper's Barn,32 SHARK POINT RD,SORELL,7172,Sorell Council,Permanently Registered
10387,Plenty Park Hedges and Windbreaks,1010 GLENORA RD,PLENTY,7140,Derwent Valley Council,Permanently Registered
10392,Long Bay Farm and Constable'srStation,6620 ARTHUR HWY,PORT ARTHUR,7182,Tasman Council,Permanently Registered
10393,Manresa,7 OLIVE ST,BURNIE,7320,Burnie City Council,Permanently Registered
10411,Sorell Anglican Cemetery,42 HENRY ST,SORELL,7172,Sorell Council,Permanently Registered
10423,Sorell Council Chambers,12 SOMERVILLE ST,SORELL,7172,Sorell Council,Permanently Registered
10425,Sorell Uniting Church Cemetery,20 MONTAGU ST,SORELL,7172,Sorell Council,Permanently Registered
10430,93 Elizabeth Street,93 ELIZABETH ST,HOBART,7000,Hobart City Council,Permanently Registered
10442,Harefield Prisoner of War Hut,233 SHRUB END RD,WATTLE HILL,7172,Sorell Council,Permanently Registered
10454,Springbanks,1813 BISHOPSBOURNE RD,LONGFORD,7301,Northern Midlands Council,Permanently Registered
10455,Parattah Uniting Church & UnmarkedrGravesites,671 TUNNACK RD,PARATTAH,7120,Southern Midlands Council,Permanently Registered
10456,Road Reserve,LONGMANS RD,MARGATE,7054,Kingborough Council,Permanently Registered
10467,Woodvine,681 WHITE HILL RD,FORCETT,7173,Sorell Council,Permanently Registered
10476,Former Forcett School,68 QUARRY RD,FORCETT,7173,Sorell Council,Permanently Registered
10477,New Town Bay Ship Discard Site,8 LALLABY RD,LUTANA,7009,Glenorchy City Council,Permanently Registered
10485,Lower Longley Cemetery,1460 HUON HWY,LOWER LONGLEY,7109,Kingborough Council,Permanently Registered
10492,Former Eldon School,810 ELDON RD,COLEBROOK,7027,Southern Midlands Council,Permanently Registered
10493,Bakehouse & Associated Items,6 FRANKLIN ST,DUNALLEY,7177,Sorell Council,Permanently Registered
10505,Part of the former Mount PleasantrEstate: Lake and adjacentrWoodlands,9 LUXMORE PL,PROSPECT,7250,Launceston City Council,Permanently Registered
10506,Commercial Retail,165 ELIZABETH ST,HOBART,7000,Hobart City Council,Permanently Registered
10519,House,48 COLVILLE ST,BATTERY POINT,7004,Hobart City Council,Permanently Registered
10521,Churchill's Hut,ADAMSFIELD TRK,FLORENTINE VALLEY,7140,Derwent Valley Council,Permanently Registered
10539,Southlea Garden Structures,342 PROCTORS RD,KINGSTON,7050,Kingborough Council,Permanently Registered
10541,Battery Point Shipping Activity Placesr- Part 1,FORESHORE ADJACENT 54rNAPOLEON ST,BATTERY POINT,7004,Hobart City Council,Permanently Registered
10545,Commercial building,102 HIGH ST,OATLANDS,7120,Southern Midlands Council,Permanently Registered
10573,Parramore & Gillett Family Cemetery,MONA VALE RD,ROSS,7209,Northern Midlands Council,Permanently Registered
10582,Cottage,UNIT 1 222 BATHURST ST,WEST HOBART,7000,Hobart City Council,Permanently Registered
10584,Copping Cemetery,2204 ARTHUR HWY,COPPING,7174,Sorell Council,Permanently Registered
10587,Former Rokeby State School,2-6 GRANGE RD W,ROKEBY,7019,Clarence City Council,Permanently Registered
10593,Former Post Office,6620 ARTHUR HWY,PORT ARTHUR,7182,Tasman Council,Permanently Registered
10604,Glendalough,4 EAST BARRACK ST,DELORAINE,7304,Meander Valley Council,Permanently Registered
10607,Former St Patrick's Catholic Church,2281 DEDDINGTON RD,BLESSINGTON,7212,Northern Midlands Council,Permanently Registered
10611,House,1 LAGOON BEACH RD,LOW HEAD,7253,George Town Council,Permanently Registered
10616,Former Barber's General Store,170-174 NEW TOWN RD,NEW TOWN,7008,Hobart City Council,Permanently Registered
10617,Grandstand and Change Sheds,31814 TASMAN HWY,DERBY,7264,Dorset Council,Permanently Registered
10631,Warehouse,83 SALAMANCA PL,BATTERY POINT,7004,Hobart City Council,Permanently Registered
10646,Site of Ah Moy's Store,29 DONALD ST,BRANXHOLM,7261,Dorset Council,Permanently Registered
10684,Goose Island Historic Precinct,GOOSE ISLAND,BASS STRAIT ISLANDS,7255,Flinders Council,Permanently Registered
10686,Battery Point Shipping Activity Placesr- Part 3,54 NAPOLEON ST,BATTERY POINT,7004,Hobart City Council,Permanently Registered
10688,Battery Point Shipping Activity Placesr- Part 2,2C DERWENT LANE,BATTERY POINT,7004,Hobart City Council,Permanently Registered
10690,Battery Point Shipping Activity Placesr- Part 6,13 MARINE TCE,BATTERY POINT,7004,Hobart City Council,Permanently Registered
10691,Battery Point Shipping Activity - Partr5,11 MARINE TCE,BATTERY POINT,7004,Hobart City Council,Permanently Registered
10696,Former Elizabeth Farm (Kelly'srFarm),N/A BRUNY ISLAND MAIN RD,NORTH BRUNY,7150,Kingborough Council,Permanently Registered
10700,Battery Point Shipping Activity Placesr- Part 8,FORESHORE 2-10 CLARKE AVE,BATTERY POINT,7004,Hobart City Council,Permanently Registered
10720,Archaeological site,67-69 MACQUARIE ST,HOBART,7000,Hobart City Council,Permanently Registered
10735,Kings Park & part of Tamar River,88-96 PATERSON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
10736,Former Apple Packing Shed,5 GARTHFIELD AVE,CYGNET,7112,Huon Valley Council,Permanently Registered
10747,Former Quarrymen's Cottages/NowrYHA Hostel,N/A PARSONS LANE,COLES BAY,7215,Glamorgan-Spring Bay Counc,lPermanently Registered
10750,St Fursaeus Church & FormerrConvent,81 MAIN ST,ZEEHAN,7469,West Coast Council,Permanently Registered
10759,Coachman's Cottage,37 HIGH ST,OATLANDS,7120,Southern Midlands Council,Permanently Registered
10785,Tanglewood (formerly Natone),25 HIGH ST,SHEFFIELD,7306,Kentish Council,Permanently Registered
10789,House,43 RUSSELLS PLAINS RD,ROCHERLEA,7248,Launceston City Council,Permanently Registered
10801,Mitchel's Cottage,209 NANT LANE,BOTHWELL,7030,Central Highlands Council,Permanently Registered
10803,Former Lord Melbourne Inn,157 MELVILLE ST,HOBART,7000,Hobart City Council,Permanently Registered
10824,Thomas' Drapery Store,95 MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10825,Brown's Bakery,93 MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10826,Climar,156 HIGH ST,CAMPBELL TOWN,7210,Northern Midlands Council,Permanently Registered
10834,Birchs Bay Convict Sawing Station,COASTAL RESERVE ADJOING JETTYrRD,BIRCHS BAY,7162,Kingborough Council,Permanently Registered
10844,Springvale,785 RHYNDASTON RD,RHYNDASTON,7120,Southern Midlands Council,Permanently Registered
10851,Cascades Female Factory,23 DEGRAVES ST,SOUTH HOBART,7004,Hobart City Council,Permanently Registered
10863,Lake Margaret Power Scheme,16 LAKE MARGARET RD,QUEENSTOWN,7467,West Coast Council,Permanently Registered
10869,Malunna,124 INVERMAY RD,INVERMAY,7248,Launceston City Council,Permanently Registered
10872,Conjoined Federation Terraces,82 CANNING ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
10878,Swanston Street Free Kindergarten,80-82 SWANSTON ST,NEW TOWN,7008,Hobart City Council,Permanently Registered
10881,St Josephs Catholic Church,617 TUNNACK RD,PARATTAH,7120,Southern Midlands Council,Permanently Registered
10887,Taroona Animal Quarantine Station,31 NUBEENA CRES,TAROONA,7053,Kingborough Council,Permanently Registered
10888,Former Kingston Primary School,8 HUTCHINS ST,KINGSTON,7050,Kingborough Council,Permanently Registered
10889,Mount Louis Signal Station,N/A MOUNT LOUIS RD,TINDERBOX,7054,Kingborough Council,Permanently Registered
10890,Brookfield Seed Drying Shed,1640 CHANNEL HWY,MARGATE,7054,Kingborough Council,Permanently Registered
10894,Former Burnie Technical College andrVan Diemen's Land CompanyrCemetery,1-3 SPRING ST,BURNIE,7320,Burnie City Council,Permanently Registered
10896,St Peter's Church & Cemetery,15 CHURCH LANE,NILE,7212,Northern Midlands Council,Permanently Registered
10898,Woodcutters Point former AboriginalrRation Station,KILLORA RD,NORTH BRUNY,7150,Kingborough Council,Permanently Registered
10899,Mount Royal Signal Station,MASSEY ST,GORDON,7150,Kingborough Council,Permanently Registered
10900,Grass Point Whaling Station,GRASS POINT COASTAL  RESERVE,ADVENTURE BAY,7150,Kingborough Council,Permanently Registered
10901,Mount Paris Dam,MOUNT PARIS DAM RD,BRANXHOLM,7261,Dorset Council,Permanently Registered
10904,Wallsend Colliery site,90 COAL MINE RD,KAOOTA,7150,Kingborough Council,Permanently Registered
10906,Brookfield Tobacco Drying Kiln,1520 CHANNEL HWY,MARGATE,7054,Kingborough Council,Permanently Registered
10907,Margate Rivulet Dry Stone Walls,101 NIERINNA RD,MARGATE,7054,Kingborough Council,Permanently Registered
10908,Slide Track,COOLANGATTA RD,ADVENTURE BAY,7150,Kingborough Council,Permanently Registered
10909,Bruny Island Council Chambers,3893 BRUNY ISLAND MAIN RD,ALONNAH,7150,Kingborough Council,Permanently Registered
10910,Alonnah Jetty Pontoon,Du2019ENTRECASTEAUX CHANNEL OFFrPONTOON ROAD,ALONNAH,7150,Kingborough Council,Permanently Registered
10911,Woodlands,35 BRUNY ISLAND MAIN RD,NORTH BRUNY,7150,Kingborough Council,Permanently Registered
10912,Clennett's Top Mill,N/A COOLANGATTA RD,SOUTH BRUNY,7150,Kingborough Council,Permanently Registered
10914,Two Tree Point,ADVENTURE BAY RD,ADVENTURE BAY,7150,Kingborough Council,Permanently Registered
10915,Point Ventenat Quarries,170 SHARPS RD,SOUTH BRUNY,7150,Kingborough Council,Permanently Registered
10918,Penguin Cemetery,MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10920,Former St Stephens AnglicanrRectory,5 MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10922,'Aberfoyle' Victorian Summer House,14 MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10924,House (Former Police Residence),22 MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10926,Stubbs' House,28 MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10927,Penguin Railway Station,44 MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10928,Former Station Master's House,46 MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10929,The Madsen B&B (former Bank),64 MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10930,Former Richardson's Motor & CyclerGarage,66 MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10933,Penguin Memorial Library andrObelisks,81 MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10935,Former Commercial Bank,82 MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10936,Neptune Grand Hotel,84 MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10941,House,124 MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10942,Senior Citizens' Club (FormerrCouncil Chambers & Court House),1 CRESCENT ST,PENGUIN,7316,Central Coast Council,Permanently Registered
10943,House,15 CRESCENT ST,PENGUIN,7316,Central Coast Council,Permanently Registered
10944,House,25 CRESCENT ST,PENGUIN,7316,Central Coast Council,Permanently Registered
10947,Old Congregational Cemetery,73 SOUTH ARM RD,ROKEBY,7019,Clarence City Council,Permanently Registered
10949,Hartzview Pickers' Hut Complex,70 DILLONS RD,GARDNERS BAY,7112,Huon Valley Council,Permanently Registered
10950,Sandfly Colliery Site,609 PELVERATA RD,KAOOTA,7150,Kingborough Council,Permanently Registered
10951,Kaoota to Margate Tramway,MUDGES RD,ALLENS RIVULET,7150,Kingborough Council,Permanently Registered
10954,Pattinson's Garage (The Last Villa),2A NUTGROVE AVE,SANDY BAY,7005,Hobart City Council,Permanently Registered
10963,Perry-Ling Gardens,N/A MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10964,Penguin Silver Mine,MAIN RD,PENGUIN,7316,Central Coast Council,Permanently Registered
10967,Melinga Place Boatsheds,MELINGA PL,TAROONA,7053,Kingborough Council,Permanently Registered
10968,Longley Anti-tank Line,LOT 1 HUON RD,LONGLEY,7150,Kingborough Council,Permanently Registered
10969,Channel Medical Centre,1712 CHANNEL HWY,MARGATE,7054,Kingborough Council,Permanently Registered
10971,Wendouree,3450 CHANNEL HWY,WOODBRIDGE,7162,Kingborough Council,Permanently Registered
10972,Glen Ayr,19 LYALL ST,WESTBURY,7303,Meander Valley Council,Permanently Registered
10978,Browns River Probation Station,2 WOOTTEN DR,BONNET HILL,7053,Kingborough Council,Permanently Registered
10983,Red Hills State School & Residencer(former),547 MOLE CREEK RD,RED HILLS,7304,Meander Valley Council,Permanently Registered
10985,York Town Settlement Site Whole ofrSite,N/A N/A,YORK TOWN,7270,West Tamar Council,Permanently Registered
10986,Clennett's 'Big Mill',370 CLOUDY BAY RD,SOUTH BRUNY,7150,Kingborough Council,Permanently Registered
10987,Sheepwash Creek Sawyers Camp,75 MATTHEW FLINDERS DR,ALONNAH,7150,Kingborough Council,Permanently Registered
10990,Waterview,585 BRUNY ISLAND MAIN RD,NORTH BRUNY,7150,Kingborough Council,Permanently Registered
10998,Speed's Cottage and Shop,125 MAIN ST,KEMPTON,7030,Southern Midlands Council,Permanently Registered
10999,Adventure Bay Coalmine,N/A,ADVENTURE BAY,7150,Kingborough Council,Permanently Registered
11000,St Johns Park,12 ST JOHNS AVE,NEW TOWN,7008,Hobart City Council,Permanently Registered
11001,South Bruny Coast Road,49 MATTHEW FLINDERS DR,ALONNAH,7150,Kingborough Council,Permanently Registered
11002,O'Meagher's Cottage Site,LOT 1 TUNBRIDGE TIER RD,INTERLAKEN,7030,Central Highlands Council,Permanently Registered
11003,Granton Lime Kilns,779 LYELL HWY,GRANTON,7030,Derwent Valley Council,Permanently Registered
11004,Our Lady Help of Christians CatholicrChurch,5769 BASS HWY,ELIZABETH TOWN,7304,Meander Valley Council,Permanently Registered
11005,Jacksons Lock and Brass Works,106 CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
11006,Carrick Park,35 EAST ST,CARRICK,7291,Meander Valley Council,Permanently Registered
11007,Barrett Terrace,3-5 WELLINGTON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
11008,Launceston Polytechnic and formerrMilitary Barracks and Invalid Depotrsite,10-16 WELLINGTON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
11011,Launceston Fire Station,85-89 PATERSON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
11013,Former School House,24 MEANDER VALLEY RD,CARRICK,7291,Meander Valley Council,Permanently Registered
11015,Westbury Anglican Cemetery,DEXTER ST,WESTBURY,7303,Meander Valley Council,Permanently Registered
11016,Westbury Roman Catholic Cemetery,TAYLOR ST,WESTBURY,7303,Meander Valley Council,Permanently Registered
11017,Ramsgate Whaling and SettlementrSites,COCKLE CREEK RD,RECHERCHE,7109,Huon Valley Council,Permanently Registered
11018,d'Entrecasteaux Expedition Sites,562 ADVENTURE BAY RD,ADVENTURE BAY,7150,Huon Valley Council,Permanently Registered
11019,St James the Apostle Church &rMemorial Gates,31 JANE ST,BRACKNELL,7302,Meander Valley Council,Permanently Registered
11020,Westbury Showground,10 MARRIOTT ST,WESTBURY,7303,Meander Valley Council,Permanently Registered
11021,Former Probation StationrSuperintendent's Residence,39 WILLIAM ST,WESTBURY,7303,Meander Valley Council,Permanently Registered
11024,Westbury Town Common,MARY ST,WESTBURY,7303,Meander Valley Council,Permanently Registered
11026,Derwent River Bridge,N/A GORDON RIVER RD,BUSHY PARK,7140,Derwent Valley Council,Permanently Registered
11028,Deloraine High School,24 LANSDOWNE PL,DELORAINE,7304,Meander Valley Council,Permanently Registered
11029,Military Pensioner's Cottage,20 VETERANS ROW,WESTBURY,7303,Meander Valley Council,Permanently Registered
11030,Former Westbury State SchoolrSchoolmaster's Residence,99 DEXTER ST,WESTBURY,7303,Meander Valley Council,Permanently Registered
11031,Oatlands Military Complex,7 CAMPBELL ST,OATLANDS,7120,Southern Midlands Council,Permanently Registered
11032,Maloney's Store,42 WILLIAM ST,WESTBURY,7303,Meander Valley Council,Permanently Registered
11033,Mehegan's General Store,44-46 WILLIAM ST,WESTBURY,7303,Meander Valley Council,Permanently Registered
11034,Albert Street stone cottages,3 ALBERT ST,OATLANDS,7120,Southern Midlands Council,Permanently Registered
11039,Alexander Patent Racket CompanyrFactory and Launceston PCYC,146 ABBOTT ST,NEWSTEAD,7250,Launceston City Council,Permanently Registered
11040,Tasmanian Woolgrowers' AgencyrHeadquarters,170-180 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
11041,Former Commercial Bank,64 HIGH ST,OATLANDS,7120,Southern Midlands Council,Permanently Registered
11042,Pharmacy (former),66 HIGH ST,OATLANDS,7120,Southern Midlands Council,Permanently Registered
11043,Former Oatlands Emporium,86 HIGH ST,OATLANDS,7120,Southern Midlands Council,Permanently Registered
11044,Former shop,108 HIGH ST,OATLANDS,7120,Southern Midlands Council,Permanently Registered
11047,Hayward House,96 HIGH ST,OATLANDS,7120,Southern Midlands Council,Permanently Registered
11048,Bailey's Shop and Residence,110 HIGH ST,OATLANDS,7120,Southern Midlands Council,Permanently Registered
